ACC_STATION_CODE,DATE_TYPE,TIME_ATTRIBUTE,BEGIN_TIME,END_TIME,VERSION_ID
1447,5,2,480,600,499                 
1447,5,3,600,960,499                 
1447,5,4,960,1080,499                 
1447,5,5,1080,1440,499                 
1447,6,1,240,420,499                 
1447,6,2,420,540,499                 
1447,6,3,540,960,499                 
1447,6,4,960,1200,499                 
1447,6,5,1200,1440,499                 
1447,7,1,240,480,499                 
1447,7,2,480,600,499                 
1447,7,3,600,960,499                 
1447,7,4,960,1080,499                 
1447,7,5,1080,1440,499                 
1447,8,1,240,420,499                 
1447,8,2,420,540,499                 
1447,8,3,540,1020,499                 
1447,8,4,1020,1140,499                 
1447,8,5,1140,1440,499                 
1447,9,1,240,480,499                 
1447,9,2,480,600,499                 
1447,9,3,600,960,499                 
1447,9,4,960,1080,499                 
1447,9,5,1080,1440,499                 
1447,10,1,240,420,499                 
1447,10,2,420,540,499                 
1447,10,3,540,960,499                 
1447,10,4,960,1200,499                 
1447,10,5,1200,1440,499                 
1447,11,1,240,480,499                 
1447,11,2,480,600,499                 
757,2,3,540,960,499                 
757,2,4,960,1200,499                 
757,2,5,1200,1440,499                 
757,3,1,240,480,499                 
757,3,2,480,600,499                 
757,3,3,600,960,499                 
757,3,4,960,1080,499                 
757,3,5,1080,1440,499                 
757,4,1,240,420,499                 
757,4,2,420,540,499                 
757,4,3,540,1020,499                 
757,4,4,1020,1140,499                 
757,4,5,1140,1440,499                 
757,5,1,240,480,499                 
757,5,2,480,600,499                 
757,5,3,600,960,499                 
757,5,4,960,1080,499                 
757,5,5,1080,1440,499                 
757,6,1,240,420,499                 
757,6,2,420,540,499                 
757,6,3,540,960,499                 
757,6,4,960,1200,499                 
757,6,5,1200,1440,499                 
757,7,1,240,480,499                 
757,7,2,480,600,499                 
757,7,3,600,960,499                 
757,7,4,960,1080,499                 
757,7,5,1080,1440,499                 
757,8,1,240,420,499                 
757,8,2,420,540,499                 
757,8,3,540,1020,499                 
757,8,4,1020,1140,499                 
757,8,5,1140,1440,499                 
757,9,1,240,480,499                 
757,9,2,480,600,499                 
757,9,3,600,960,499                 
757,9,4,960,1080,499                 
757,9,5,1080,1440,499                 
757,10,1,240,420,499                 
757,10,2,420,540,499                 
757,10,3,540,960,499                 
757,10,4,960,1200,499                 
757,10,5,1200,1440,499                 
757,11,1,240,480,499                 
757,11,2,480,600,499                 
757,11,3,600,960,499                 
757,11,4,960,1080,499                 
757,11,5,1080,1440,499                 
757,12,1,240,420,499                 
757,12,2,420,540,499                 
757,12,3,540,1020,499                 
757,12,4,1020,1140,499                 
757,12,5,1140,1440,499                 
757,13,1,240,480,499                 
757,13,2,480,600,499                 
757,13,3,600,960,499                 
757,13,4,960,1080,499                 
757,13,5,1080,1440,499                 
757,14,1,240,420,499                 
757,14,2,420,540,499                 
757,14,3,540,960,499                 
757,14,4,960,1200,499                 
757,14,5,1200,1440,499                 
757,15,1,240,480,499                 
757,15,2,480,600,499                 
757,15,3,600,960,499                 
757,15,4,960,1080,499                 
757,15,5,1080,1440,499                 
759,0,1,240,420,499                 
759,0,2,420,540,499                 
759,0,3,540,1020,499                 
759,0,4,1020,1140,499                 
759,0,5,1140,1440,499                 
759,1,1,240,480,499                 
759,1,2,480,600,499                 
759,1,3,600,960,499                 
759,1,4,960,1080,499                 
759,1,5,1080,1440,499                 
759,2,1,240,420,499                 
759,2,2,420,540,499                 
759,2,3,540,960,499                 
759,2,4,960,1200,499                 
759,2,5,1200,1440,499                 
759,3,1,240,480,499                 
759,3,2,480,600,499                 
759,3,3,600,960,499                 
759,3,4,960,1080,499                 
759,3,5,1080,1440,499                 
759,4,1,240,420,499                 
759,4,2,420,540,499                 
759,4,3,540,1020,499                 
759,4,4,1020,1140,499                 
759,4,5,1140,1440,499                 
759,5,1,240,480,499                 
759,5,2,480,600,499                 
759,5,3,600,960,499                 
759,5,4,960,1080,499                 
759,5,5,1080,1440,499                 
759,6,1,240,420,499                 
759,6,2,420,540,499                 
759,6,3,540,960,499                 
759,6,4,960,1200,499                 
759,6,5,1200,1440,499                 
759,7,1,240,480,499                 
759,7,2,480,600,499                 
759,7,3,600,960,499                 
759,7,4,960,1080,499                 
759,7,5,1080,1440,499                 
759,8,1,240,420,499                 
759,8,2,420,540,499                 
759,8,3,540,1020,499                 
759,8,4,1020,1140,499                 
759,8,5,1140,1440,499                 
759,9,1,240,480,499                 
759,9,2,480,600,499                 
759,9,3,600,960,499                 
759,9,4,960,1080,499                 
759,9,5,1080,1440,499                 
759,10,1,240,420,499                 
759,10,2,420,540,499                 
759,10,3,540,960,499                 
759,10,4,960,1200,499                 
759,10,5,1200,1440,499                 
759,11,1,240,480,499                 
759,11,2,480,600,499                 
759,11,3,600,960,499                 
759,11,4,960,1080,499                 
759,11,5,1080,1440,499                 
759,12,1,240,420,499                 
759,12,2,420,540,499                 
759,12,3,540,1020,499                 
759,12,4,1020,1140,499                 
759,12,5,1140,1440,499                 
759,13,1,240,480,499                 
759,13,2,480,600,499                 
759,13,3,600,960,499                 
759,13,4,960,1080,499                 
759,13,5,1080,1440,499                 
759,14,1,240,420,499                 
759,14,2,420,540,499                 
759,14,3,540,960,499                 
759,14,4,960,1200,499                 
759,14,5,1200,1440,499                 
759,15,1,240,480,499                 
759,15,2,480,600,499                 
759,15,3,600,960,499                 
759,15,4,960,1080,499                 
759,15,5,1080,1440,499                 
761,0,1,240,420,499                 
761,0,2,420,540,499                 
761,0,3,540,1020,499                 
761,0,4,1020,1140,499                 
761,0,5,1140,1440,499                 
761,1,1,240,480,499                 
761,1,2,480,600,499                 
761,1,3,600,960,499                 
761,1,4,960,1080,499                 
761,1,5,1080,1440,499                 
761,2,1,240,420,499                 
761,2,2,420,540,499                 
761,2,3,540,960,499                 
761,2,4,960,1200,499                 
761,2,5,1200,1440,499                 
761,3,1,240,480,499                 
761,3,2,480,600,499                 
761,3,3,600,960,499                 
761,3,4,960,1080,499                 
761,3,5,1080,1440,499                 
761,4,1,240,420,499                 
761,4,2,420,540,499                 
761,4,3,540,1020,499                 
761,4,4,1020,1140,499                 
761,4,5,1140,1440,499                 
761,5,1,240,480,499                 
761,5,2,480,600,499                 
761,5,3,600,960,499                 
761,5,4,960,1080,499                 
761,5,5,1080,1440,499                 
761,6,1,240,420,499                 
761,6,2,420,540,499                 
761,6,3,540,960,499                 
761,6,4,960,1200,499                 
761,6,5,1200,1440,499                 
761,7,1,240,480,499                 
761,7,2,480,600,499                 
761,7,3,600,960,499                 
761,7,4,960,1080,499                 
761,7,5,1080,1440,499                 
761,8,1,240,420,499                 
761,8,2,420,540,499                 
761,8,3,540,1020,499                 
761,8,4,1020,1140,499                 
761,8,5,1140,1440,499                 
761,9,1,240,480,499                 
761,9,2,480,600,499                 
761,9,3,600,960,499                 
761,9,4,960,1080,499                 
761,9,5,1080,1440,499                 
761,10,1,240,420,499                 
761,10,2,420,540,499                 
761,10,3,540,960,499                 
761,10,4,960,1200,499                 
761,10,5,1200,1440,499                 
761,11,1,240,480,499                 
761,11,2,480,600,499                 
761,11,3,600,960,499                 
761,11,4,960,1080,499                 
761,11,5,1080,1440,499                 
761,12,1,240,420,499                 
761,12,2,420,540,499                 
761,12,3,540,1020,499                 
761,12,4,1020,1140,499                 
761,12,5,1140,1440,499                 
761,13,1,240,480,499                 
761,13,2,480,600,499                 
761,13,3,600,960,499                 
761,13,4,960,1080,499                 
761,13,5,1080,1440,499                 
761,14,1,240,420,499                 
761,14,2,420,540,499                 
761,14,3,540,960,499                 
761,14,4,960,1200,499                 
761,14,5,1200,1440,499                 
761,15,1,240,480,499                 
761,15,2,480,600,499                 
761,15,3,600,960,499                 
761,15,4,960,1080,499                 
761,15,5,1080,1440,499                 
805,0,1,240,420,499                 
805,0,2,420,540,499                 
805,0,3,540,1020,499                 
805,0,4,1020,1140,499                 
805,0,5,1140,1440,499                 
805,1,1,240,480,499                 
805,1,2,480,600,499                 
805,1,3,600,960,499                 
805,1,4,960,1080,499                 
805,1,5,1080,1440,499                 
805,2,1,240,420,499                 
805,2,2,420,540,499                 
805,2,3,540,960,499                 
805,2,4,960,1200,499                 
805,2,5,1200,1440,499                 
805,3,1,240,480,499                 
805,3,2,480,600,499                 
805,3,3,600,960,499                 
805,3,4,960,1080,499                 
805,3,5,1080,1440,499                 
805,4,1,240,420,499                 
805,4,2,420,540,499                 
805,4,3,540,1020,499                 
805,4,4,1020,1140,499                 
805,4,5,1140,1440,499                 
805,5,1,240,480,499                 
805,5,2,480,600,499                 
805,5,3,600,960,499                 
805,5,4,960,1080,499                 
805,5,5,1080,1440,499                 
805,6,1,240,420,499                 
805,6,2,420,540,499                 
805,6,3,540,960,499                 
805,6,4,960,1200,499                 
805,6,5,1200,1440,499                 
805,7,1,240,480,499                 
805,7,2,480,600,499                 
805,7,3,600,960,499                 
805,7,4,960,1080,499                 
805,7,5,1080,1440,499                 
805,8,1,240,420,499                 
805,8,2,420,540,499                 
805,8,3,540,1020,499                 
805,8,4,1020,1140,499                 
805,8,5,1140,1440,499                 
805,9,1,240,480,499                 
805,9,2,480,600,499                 
805,9,3,600,960,499                 
805,9,4,960,1080,499                 
805,9,5,1080,1440,499                 
805,10,1,240,420,499                 
805,10,2,420,540,499                 
805,10,3,540,960,499                 
805,10,4,960,1200,499                 
805,10,5,1200,1440,499                 
805,11,1,240,480,499                 
805,11,2,480,600,499                 
805,11,3,600,960,499                 
805,11,4,960,1080,499                 
805,11,5,1080,1440,499                 
805,12,1,240,420,499                 
805,12,2,420,540,499                 
805,12,3,540,1020,499                 
805,12,4,1020,1140,499                 
805,12,5,1140,1440,499                 
805,13,1,240,480,499                 
805,13,2,480,600,499                 
805,13,3,600,960,499                 
805,13,4,960,1080,499                 
805,13,5,1080,1440,499                 
805,14,1,240,420,499                 
805,14,2,420,540,499                 
805,14,3,540,960,499                 
805,14,4,960,1200,499                 
805,14,5,1200,1440,499                 
805,15,1,240,480,499                 
805,15,2,480,600,499                 
805,15,3,600,960,499                 
805,15,4,960,1080,499                 
805,15,5,1080,1440,499                 
807,0,1,240,420,499                 
807,0,2,420,540,499                 
807,0,3,540,1020,499                 
807,0,4,1020,1140,499                 
807,0,5,1140,1440,499                 
807,1,1,240,480,499                 
807,1,2,480,600,499                 
807,1,3,600,960,499                 
807,1,4,960,1080,499                 
807,1,5,1080,1440,499                 
807,2,1,240,420,499                 
807,2,2,420,540,499                 
807,2,3,540,960,499                 
807,2,4,960,1200,499                 
807,2,5,1200,1440,499                 
807,3,1,240,480,499                 
807,3,2,480,600,499                 
807,3,3,600,960,499                 
807,3,4,960,1080,499                 
807,3,5,1080,1440,499                 
807,4,1,240,420,499                 
807,4,2,420,540,499                 
807,4,3,540,1020,499                 
807,4,4,1020,1140,499                 
807,4,5,1140,1440,499                 
807,5,1,240,480,499                 
807,5,2,480,600,499                 
807,5,3,600,960,499                 
807,5,4,960,1080,499                 
807,5,5,1080,1440,499                 
807,6,1,240,420,499                 
807,6,2,420,540,499                 
807,6,3,540,960,499                 
807,6,4,960,1200,499                 
807,6,5,1200,1440,499                 
807,7,1,240,480,499                 
807,7,2,480,600,499                 
807,7,3,600,960,499                 
807,7,4,960,1080,499                 
807,7,5,1080,1440,499                 
807,8,1,240,420,499                 
807,8,2,420,540,499                 
807,8,3,540,1020,499                 
807,8,4,1020,1140,499                 
807,8,5,1140,1440,499                 
807,9,1,240,480,499                 
807,9,2,480,600,499                 
807,9,3,600,960,499                 
807,9,4,960,1080,499                 
807,9,5,1080,1440,499                 
807,10,1,240,420,499                 
807,10,2,420,540,499                 
807,10,3,540,960,499                 
807,10,4,960,1200,499                 
807,10,5,1200,1440,499                 
807,11,1,240,480,499                 
807,11,2,480,600,499                 
807,11,3,600,960,499                 
807,11,4,960,1080,499                 
807,11,5,1080,1440,499                 
807,12,1,240,420,499                 
807,12,2,420,540,499                 
807,12,3,540,1020,499                 
807,12,4,1020,1140,499                 
807,12,5,1140,1440,499                 
807,13,1,240,480,499                 
807,13,2,480,600,499                 
807,13,3,600,960,499                 
807,13,4,960,1080,499                 
807,13,5,1080,1440,499                 
807,14,1,240,420,499                 
807,14,2,420,540,499                 
807,14,3,540,960,499                 
807,14,4,960,1200,499                 
807,14,5,1200,1440,499                 
807,15,1,240,480,499                 
807,15,2,480,600,499                 
807,15,3,600,960,499                 
807,15,4,960,1080,499                 
807,15,5,1080,1440,499                 
809,0,1,240,420,499                 
809,0,2,420,540,499                 
809,0,3,540,1020,499                 
809,0,4,1020,1140,499                 
809,0,5,1140,1440,499                 
809,1,1,240,480,499                 
809,1,2,480,600,499                 
809,1,3,600,960,499                 
809,1,4,960,1080,499                 
809,1,5,1080,1440,499                 
809,2,1,240,420,499                 
809,2,2,420,540,499                 
809,2,3,540,960,499                 
809,2,4,960,1200,499                 
809,2,5,1200,1440,499                 
809,3,1,240,480,499                 
809,3,2,480,600,499                 
809,3,3,600,960,499                 
809,3,4,960,1080,499                 
809,3,5,1080,1440,499                 
809,4,1,240,420,499                 
809,4,2,420,540,499                 
809,4,3,540,1020,499                 
809,4,4,1020,1140,499                 
809,4,5,1140,1440,499                 
809,5,1,240,480,499                 
809,5,2,480,600,499                 
809,5,3,600,960,499                 
809,5,4,960,1080,499                 
809,5,5,1080,1440,499                 
809,6,1,240,420,499                 
809,6,2,420,540,499                 
809,6,3,540,960,499                 
809,6,4,960,1200,499                 
809,6,5,1200,1440,499                 
809,7,1,240,480,499                 
1447,11,3,600,960,499                 
1447,11,4,960,1080,499                 
1447,11,5,1080,1440,499                 
1447,12,1,240,420,499                 
1447,12,2,420,540,499                 
1447,12,3,540,1020,499                 
1447,12,4,1020,1140,499                 
1447,12,5,1140,1440,499                 
1447,13,1,240,480,499                 
1447,13,2,480,600,499                 
1447,13,3,600,960,499                 
1447,13,4,960,1080,499                 
1447,13,5,1080,1440,499                 
1447,14,1,240,420,499                 
1447,14,2,420,540,499                 
1447,14,3,540,960,499                 
1447,14,4,960,1200,499                 
1447,14,5,1200,1440,499                 
1447,15,1,240,480,499                 
1447,15,2,480,600,499                 
1447,15,3,600,960,499                 
1447,15,4,960,1080,499                 
1447,15,5,1080,1440,499                 
1449,0,1,240,420,499                 
1449,0,2,420,540,499                 
1449,0,3,540,1020,499                 
1449,0,4,1020,1140,499                 
1449,0,5,1140,1440,499                 
1449,1,1,240,480,499                 
1449,1,2,480,600,499                 
1449,1,3,600,960,499                 
1449,1,4,960,1080,499                 
1449,1,5,1080,1440,499                 
1449,2,1,240,420,499                 
1449,2,2,420,540,499                 
1449,2,3,540,960,499                 
1449,2,4,960,1200,499                 
1449,2,5,1200,1440,499                 
1449,3,1,240,480,499                 
1449,3,2,480,600,499                 
1449,3,3,600,960,499                 
1449,3,4,960,1080,499                 
1449,3,5,1080,1440,499                 
1449,4,1,240,420,499                 
1449,4,2,420,540,499                 
1449,4,3,540,1020,499                 
1449,4,4,1020,1140,499                 
1449,4,5,1140,1440,499                 
1449,5,1,240,480,499                 
1449,5,2,480,600,499                 
1449,5,3,600,960,499                 
1449,5,4,960,1080,499                 
1449,5,5,1080,1440,499                 
1449,6,1,240,420,499                 
1449,6,2,420,540,499                 
1449,6,3,540,960,499                 
1449,6,4,960,1200,499                 
1449,6,5,1200,1440,499                 
1449,7,1,240,480,499                 
1449,7,2,480,600,499                 
1449,7,3,600,960,499                 
1449,7,4,960,1080,499                 
1449,7,5,1080,1440,499                 
1449,8,1,240,420,499                 
1449,8,2,420,540,499                 
1449,8,3,540,1020,499                 
1449,8,4,1020,1140,499                 
1449,8,5,1140,1440,499                 
1449,9,1,240,480,499                 
1449,9,2,480,600,499                 
1449,9,3,600,960,499                 
1449,9,4,960,1080,499                 
1449,9,5,1080,1440,499                 
1449,10,1,240,420,499                 
1449,10,2,420,540,499                 
1449,10,3,540,960,499                 
1449,10,4,960,1200,499                 
1449,10,5,1200,1440,499                 
1449,11,1,240,480,499                 
1449,11,2,480,600,499                 
1449,11,3,600,960,499                 
1449,11,4,960,1080,499                 
1449,11,5,1080,1440,499                 
1449,12,1,240,420,499                 
1449,12,2,420,540,499                 
1449,12,3,540,1020,499                 
1449,12,4,1020,1140,499                 
1449,12,5,1140,1440,499                 
1449,13,1,240,480,499                 
1449,13,2,480,600,499                 
1449,13,3,600,960,499                 
1449,13,4,960,1080,499                 
1449,13,5,1080,1440,499                 
1449,14,1,240,420,499                 
1449,14,2,420,540,499                 
1449,14,3,540,960,499                 
1449,14,4,960,1200,499                 
1449,14,5,1200,1440,499                 
1449,15,1,240,480,499                 
1449,15,2,480,600,499                 
1449,15,3,600,960,499                 
1449,15,4,960,1080,499                 
1449,15,5,1080,1440,499                 
1451,0,1,240,420,499                 
1451,0,2,420,540,499                 
1451,0,3,540,1020,499                 
1451,0,4,1020,1140,499                 
1451,0,5,1140,1440,499                 
1451,1,1,240,480,499                 
1451,1,2,480,600,499                 
1451,1,3,600,960,499                 
1451,1,4,960,1080,499                 
1451,1,5,1080,1440,499                 
1451,2,1,240,420,499                 
1451,2,2,420,540,499                 
1451,2,3,540,960,499                 
1451,2,4,960,1200,499                 
1451,2,5,1200,1440,499                 
1451,3,1,240,480,499                 
1451,3,2,480,600,499                 
1451,3,3,600,960,499                 
1451,3,4,960,1080,499                 
1451,3,5,1080,1440,499                 
1451,4,1,240,420,499                 
1451,4,2,420,540,499                 
1451,4,3,540,1020,499                 
1451,4,4,1020,1140,499                 
1451,4,5,1140,1440,499                 
1451,5,1,240,480,499                 
1451,5,2,480,600,499                 
1451,5,3,600,960,499                 
1451,5,4,960,1080,499                 
1451,5,5,1080,1440,499                 
1451,6,1,240,420,499                 
1451,6,2,420,540,499                 
1451,6,3,540,960,499                 
1451,6,4,960,1200,499                 
1451,6,5,1200,1440,499                 
1451,7,1,240,480,499                 
1451,7,2,480,600,499                 
1451,7,3,600,960,499                 
1451,7,4,960,1080,499                 
1451,7,5,1080,1440,499                 
1451,8,1,240,420,499                 
1451,8,2,420,540,499                 
1451,8,3,540,1020,499                 
1451,8,4,1020,1140,499                 
1451,8,5,1140,1440,499                 
1451,9,1,240,480,499                 
1451,9,2,480,600,499                 
1451,9,3,600,960,499                 
1451,9,4,960,1080,499                 
1451,9,5,1080,1440,499                 
1451,10,1,240,420,499                 
1451,10,2,420,540,499                 
1451,10,3,540,960,499                 
1451,10,4,960,1200,499                 
1451,10,5,1200,1440,499                 
1451,11,1,240,480,499                 
1451,11,2,480,600,499                 
1451,11,3,600,960,499                 
1451,11,4,960,1080,499                 
1451,11,5,1080,1440,499                 
1451,12,1,240,420,499                 
1451,12,2,420,540,499                 
1451,12,3,540,1020,499                 
1451,12,4,1020,1140,499                 
1451,12,5,1140,1440,499                 
1451,13,1,240,480,499                 
1451,13,2,480,600,499                 
1451,13,3,600,960,499                 
1451,13,4,960,1080,499                 
1451,13,5,1080,1440,499                 
1451,14,1,240,420,499                 
1451,14,2,420,540,499                 
1451,14,3,540,960,499                 
1451,14,4,960,1200,499                 
1451,14,5,1200,1440,499                 
1451,15,1,240,480,499                 
1451,15,2,480,600,499                 
1451,15,3,600,960,499                 
1451,15,4,960,1080,499                 
1451,15,5,1080,1440,499                 
1453,0,1,240,420,499                 
1453,0,2,420,540,499                 
1453,0,3,540,1020,499                 
1453,0,4,1020,1140,499                 
1453,0,5,1140,1440,499                 
1453,1,1,240,480,499                 
1453,1,2,480,600,499                 
1453,1,3,600,960,499                 
1453,1,4,960,1080,499                 
1453,1,5,1080,1440,499                 
1453,2,1,240,420,499                 
1453,2,2,420,540,499                 
1453,2,3,540,960,499                 
1453,2,4,960,1200,499                 
1453,2,5,1200,1440,499                 
1453,3,1,240,480,499                 
1453,3,2,480,600,499                 
1453,3,3,600,960,499                 
1453,3,4,960,1080,499                 
1453,3,5,1080,1440,499                 
1453,4,1,240,420,499                 
1453,4,2,420,540,499                 
1453,4,3,540,1020,499                 
1453,4,4,1020,1140,499                 
1453,4,5,1140,1440,499                 
1453,5,1,240,480,499                 
1453,5,2,480,600,499                 
1453,5,3,600,960,499                 
1453,5,4,960,1080,499                 
1453,5,5,1080,1440,499                 
1453,6,1,240,420,499                 
1453,6,2,420,540,499                 
1453,6,3,540,960,499                 
1453,6,4,960,1200,499                 
1453,6,5,1200,1440,499                 
1453,7,1,240,480,499                 
1453,7,2,480,600,499                 
1453,7,3,600,960,499                 
1453,7,4,960,1080,499                 
1453,7,5,1080,1440,499                 
1453,8,1,240,420,499                 
1453,8,2,420,540,499                 
1453,8,3,540,1020,499                 
1453,8,4,1020,1140,499                 
1453,8,5,1140,1440,499                 
1453,9,1,240,480,499                 
1453,9,2,480,600,499                 
1453,9,3,600,960,499                 
1453,9,4,960,1080,499                 
1453,9,5,1080,1440,499                 
1453,10,1,240,420,499                 
1453,10,2,420,540,499                 
1453,10,3,540,960,499                 
1453,10,4,960,1200,499                 
1453,10,5,1200,1440,499                 
1453,11,1,240,480,499                 
1453,11,2,480,600,499                 
1453,11,3,600,960,499                 
1453,11,4,960,1080,499                 
1453,11,5,1080,1440,499                 
1453,12,1,240,420,499                 
1453,12,2,420,540,499                 
1453,12,3,540,1020,499                 
1453,12,4,1020,1140,499                 
1453,12,5,1140,1440,499                 
1453,13,1,240,480,499                 
1453,13,2,480,600,499                 
1453,13,3,600,960,499                 
1453,13,4,960,1080,499                 
1453,13,5,1080,1440,499                 
1453,14,1,240,420,499                 
1453,14,2,420,540,499                 
1453,14,3,540,960,499                 
1453,14,4,960,1200,499                 
1453,14,5,1200,1440,499                 
1453,15,1,240,480,499                 
1453,15,2,480,600,499                 
1453,15,3,600,960,499                 
1453,15,4,960,1080,499                 
1453,15,5,1080,1440,499                 
1455,0,1,240,420,499                 
1455,0,2,420,540,499                 
1455,0,3,540,1020,499                 
1455,0,4,1020,1140,499                 
1455,0,5,1140,1440,499                 
1455,1,1,240,480,499                 
1455,1,2,480,600,499                 
1455,1,3,600,960,499                 
1455,1,4,960,1080,499                 
1455,1,5,1080,1440,499                 
1455,2,1,240,420,499                 
1455,2,2,420,540,499                 
1455,2,3,540,960,499                 
1455,2,4,960,1200,499                 
1455,2,5,1200,1440,499                 
1455,3,1,240,480,499                 
1455,3,2,480,600,499                 
1455,3,3,600,960,499                 
1455,3,4,960,1080,499                 
1455,3,5,1080,1440,499                 
1455,4,1,240,420,499                 
1455,4,2,420,540,499                 
1455,4,3,540,1020,499                 
1455,4,4,1020,1140,499                 
1455,4,5,1140,1440,499                 
1455,5,1,240,480,499                 
1455,5,2,480,600,499                 
1455,5,3,600,960,499                 
1455,5,4,960,1080,499                 
1455,5,5,1080,1440,499                 
1455,6,1,240,420,499                 
1455,6,2,420,540,499                 
1455,6,3,540,960,499                 
1455,6,4,960,1200,499                 
1455,6,5,1200,1440,499                 
1455,7,1,240,480,499                 
1455,7,2,480,600,499                 
1455,7,3,600,960,499                 
1455,7,4,960,1080,499                 
1455,7,5,1080,1440,499                 
1455,8,1,240,420,499                 
1455,8,2,420,540,499                 
1455,8,3,540,1020,499                 
1455,8,4,1020,1140,499                 
1455,8,5,1140,1440,499                 
1455,9,1,240,480,499                 
1455,9,2,480,600,499                 
1455,9,3,600,960,499                 
1455,9,4,960,1080,499                 
1455,9,5,1080,1440,499                 
1455,10,1,240,420,499                 
1455,10,2,420,540,499                 
1455,10,3,540,960,499                 
1455,10,4,960,1200,499                 
1455,10,5,1200,1440,499                 
1455,11,1,240,480,499                 
1455,11,2,480,600,499                 
1455,11,3,600,960,499                 
1455,11,4,960,1080,499                 
1455,11,5,1080,1440,499                 
1455,12,1,240,420,499                 
1455,12,2,420,540,499                 
1455,12,3,540,1020,499                 
1455,12,4,1020,1140,499                 
1455,12,5,1140,1440,499                 
1455,13,1,240,480,499                 
1455,13,2,480,600,499                 
1455,13,3,600,960,499                 
1455,13,4,960,1080,499                 
1455,13,5,1080,1440,499                 
1455,14,1,240,420,499                 
1455,14,2,420,540,499                 
1455,14,3,540,960,499                 
1455,14,4,960,1200,499                 
1455,14,5,1200,1440,499                 
1455,15,1,240,480,499                 
1455,15,2,480,600,499                 
1455,15,3,600,960,499                 
1455,15,4,960,1080,499                 
1455,15,5,1080,1440,499                 
1457,0,1,240,420,499                 
1457,0,2,420,540,499                 
1457,0,3,540,1020,499                 
1457,0,4,1020,1140,499                 
1457,0,5,1140,1440,499                 
1457,1,1,240,480,499                 
1457,1,2,480,600,499                 
1457,1,3,600,960,499                 
1457,1,4,960,1080,499                 
1457,1,5,1080,1440,499                 
1457,2,1,240,420,499                 
1457,2,2,420,540,499                 
1457,2,3,540,960,499                 
1457,2,4,960,1200,499                 
1457,2,5,1200,1440,499                 
1457,3,1,240,480,499                 
1457,3,2,480,600,499                 
1457,3,3,600,960,499                 
1457,3,4,960,1080,499                 
1457,3,5,1080,1440,499                 
1457,4,1,240,420,499                 
1457,4,2,420,540,499                 
1457,4,3,540,1020,499                 
1457,4,4,1020,1140,499                 
1457,4,5,1140,1440,499                 
1457,5,1,240,480,499                 
1457,5,2,480,600,499                 
1457,5,3,600,960,499                 
1457,5,4,960,1080,499                 
1457,5,5,1080,1440,499                 
1457,6,1,240,420,499                 
1457,6,2,420,540,499                 
1457,6,3,540,960,499                 
1457,6,4,960,1200,499                 
1457,6,5,1200,1440,499                 
1457,7,1,240,480,499                 
1457,7,2,480,600,499                 
1457,7,3,600,960,499                 
1457,7,4,960,1080,499                 
1457,7,5,1080,1440,499                 
1457,8,1,240,420,499                 
1457,8,2,420,540,499                 
1457,8,3,540,1020,499                 
1457,8,4,1020,1140,499                 
1457,8,5,1140,1440,499                 
1457,9,1,240,480,499                 
1457,9,2,480,600,499                 
1457,9,3,600,960,499                 
1457,9,4,960,1080,499                 
1457,9,5,1080,1440,499                 
1457,10,1,240,420,499                 
1457,10,2,420,540,499                 
1457,10,3,540,960,499                 
1457,10,4,960,1200,499                 
1457,10,5,1200,1440,499                 
1457,11,1,240,480,499                 
1457,11,2,480,600,499                 
1457,11,3,600,960,499                 
1457,11,4,960,1080,499                 
1457,11,5,1080,1440,499                 
1457,12,1,240,420,499                 
1457,12,2,420,540,499                 
1457,12,3,540,1020,499                 
1457,12,4,1020,1140,499                 
1457,12,5,1140,1440,499                 
1457,13,1,240,480,499                 
1457,13,2,480,600,499                 
1457,13,3,600,960,499                 
1457,13,4,960,1080,499                 
1457,13,5,1080,1440,499                 
1457,14,1,240,420,499                 
1457,14,2,420,540,499                 
1457,14,3,540,960,499                 
1457,14,4,960,1200,499                 
1457,14,5,1200,1440,499                 
1457,15,1,240,480,499                 
1457,15,2,480,600,499                 
1457,15,3,600,960,499                 
1457,15,4,960,1080,499                 
1457,15,5,1080,1440,499                 
1459,0,1,240,420,499                 
1459,0,2,420,540,499                 
1459,0,3,540,1020,499                 
1459,0,4,1020,1140,499                 
1459,0,5,1140,1440,499                 
1459,1,1,240,480,499                 
1459,1,2,480,600,499                 
1459,1,3,600,960,499                 
1459,1,4,960,1080,499                 
1459,1,5,1080,1440,499                 
1459,2,1,240,420,499                 
1459,2,2,420,540,499                 
1459,2,3,540,960,499                 
1459,2,4,960,1200,499                 
1459,2,5,1200,1440,499                 
1459,3,1,240,480,499                 
1459,3,2,480,600,499                 
1459,3,3,600,960,499                 
1459,3,4,960,1080,499                 
1459,3,5,1080,1440,499                 
1459,4,1,240,420,499                 
1459,4,2,420,540,499                 
1459,4,3,540,1020,499                 
1459,4,4,1020,1140,499                 
1459,4,5,1140,1440,499                 
1459,5,1,240,480,499                 
1459,5,2,480,600,499                 
1459,5,3,600,960,499                 
1459,5,4,960,1080,499                 
1459,5,5,1080,1440,499                 
1459,6,1,240,420,499                 
1459,6,2,420,540,499                 
1459,6,3,540,960,499                 
1459,6,4,960,1200,499                 
1459,6,5,1200,1440,499                 
1459,7,1,240,480,499                 
1459,7,2,480,600,499                 
